"trx_id","sk_actor","actor_name","sk_customer","customer_name","customer_address","customer_city","customer_country","sk_film","film_title","release_year","film_rating","film_language","film_genre","film_description","sk_rental","staff_fullname","sk_waktu","tahun","kuartal","nama_bulan","tanggal","nama_hari","rental_date","return_date","replacement_cost","rental_duration","rental_rate","amount"
5448,189,Cuba Birch,216,Natalie Meyer,"1201 Qomsheh Manor",Aparecida de Goinia,Brazil,272,Victory Academy,2006,Teens,English             ,Drama,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,6005,Mike Hillyer,100600011,2011.0,Q1,januari,2011-01-11 00:00:00.000,Selasa,2005-07-11 00:00:00.000,2005-07-18 00:00:00.000,9.99,5,4.99,6.99
5449,198,Mary Keitel,216,Natalie Meyer,"1201 Qomsheh Manor",Aparecida de Goinia,Brazil,347,Youth Kick,2006,Adults Only,English             ,Travel,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,6346,Jon Stephens,100600011,2011.0,Q1,januari,2011-01-11 00:00:00.000,Selasa,2005-07-11 00:00:00.000,2005-07-21 00:00:00.000,17.99,7,4.99,7.99
5450,84,James Pitt,216,Natalie Meyer,"1201 Qomsheh Manor",Aparecida de Goinia,Brazil,46,Young Language,2006,Kids,English             ,Games,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,8064,Jon Stephens,100600028,2011.0,Q1,januari,2011-01-28 00:00:00.000,Jumat,2005-07-28 00:00:00.000,2005-07-29 00:00:00.000,13.99,3,4.99,4.99
5451,179,Ed Guiness,216,Natalie Meyer,"1201 Qomsheh Manor",Aparecida de Goinia,Brazil,131,Wind Phantom,2006,Mature,English             ,Classics,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,8855,Jon Stephens,100600029,2011.0,Q1,januari,2011-01-29 00:00:00.000,Sabtu,2005-07-29 00:00:00.000,2005-08-07 00:00:00.000,12.99,5,4.99,8.99
5452,149,Russell Temple,216,Natalie Meyer,"1201 Qomsheh Manor",Aparecida de Goinia,Brazil,118,Wrath Mile,2006,Adults Only,English             ,Animation,A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery,9092,Mike Hillyer,100600030,2011.0,Q1,januari,2011-01-30 00:00:00.000,Minggu,2005-07-30 00:00:00.000,2005-08-01 00:00:00.000,26.99,7,0.99,0.99
5453,198,Mary Keitel,216,Natalie Meyer,"1201 Qomsheh Manor",Aparecida de Goinia,Brazil,871,Youth Kick,2006,Adults Only,English             ,Comedy,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,12966,Mike Hillyer,100400014,2007.0,Q1,januari,2007-01-14 00:00:00.000,Minggu,2006-02-14 00:00:00.000,,19.99,6,4.99,5.98
5454,174,Michael Bening,216,Natalie Meyer,"1201 Qomsheh Manor",Aparecida de Goinia,Brazil,982,Women Dorado,2006,Mature,English             ,Action,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,11673,Jon Stephens,100400014,2007.0,Q1,januari,2007-01-14 00:00:00.000,Minggu,2006-02-14 00:00:00.000,,23.99,4,0.99,0.00
5455,198,Mary Keitel,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,450,Youth Kick,2006,Adults Only,English             ,Children,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,1320,Jon Stephens,100550015,2010.0,Q1,januari,2010-01-15 00:00:00.000,Jumat,2005-06-15 00:00:00.000,2005-06-18 00:00:00.000,29.99,5,2.99,2.99
5456,196,Bela Walken,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,484,Whisperer Giant,2006,Teens,English             ,Classics,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,2074,Mike Hillyer,100550017,2010.0,Q1,januari,2010-01-17 00:00:00.000,Minggu,2005-06-17 00:00:00.000,2005-06-24 00:00:00.000,13.99,3,2.99,6.99
5457,181,Matthew Carrey,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,911,Worst Banger,2006,Kids,English             ,Action,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,2839,Jon Stephens,100550019,2010.0,Q1,januari,2010-01-19 00:00:00.000,Selasa,2005-06-19 00:00:00.000,2005-06-22 00:00:00.000,14.99,7,4.99,4.99
5458,196,Bela Walken,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,615,Whisperer Giant,2006,Teens,English             ,Animation,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,10576,Mike Hillyer,100650001,2012.0,Q1,januari,2012-01-01 00:00:00.000,Minggu,2005-08-01 00:00:00.000,2005-08-10 00:00:00.000,21.99,6,2.99,5.99
5459,188,Rock Dukakis,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,989,Working Microcosmos,2006,Mature,English             ,Travel,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,10831,Jon Stephens,100650001,2012.0,Q1,januari,2012-01-01 00:00:00.000,Minggu,2005-08-01 00:00:00.000,2005-08-07 00:00:00.000,22.99,4,4.99,6.99
5460,189,Cuba Birch,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,43,Victory Academy,2006,Teens,English             ,Family,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,11342,Mike Hillyer,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-05 00:00:00.000,15.99,6,2.99,2.99
5461,117,Renee Tracy,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,707,Untouchables Sunrise,2006,Adults Only,English             ,Action,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,11645,Jon Stephens,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-20 00:00:00.000,29.99,5,2.99,2.99
5462,171,Olympia Pfeiffer,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,447,Wait Cider,2006,Teens,English             ,Games,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,11955,Jon Stephens,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-24 00:00:00.000,28.99,5,2.99,4.99
5463,121,Liza Bergman,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,666,Wedding Apollo,2006,Kids,English             ,Drama,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,12206,Jon Stephens,100650018,2012.0,Q1,januari,2012-01-18 00:00:00.000,Rabu,2005-08-18 00:00:00.000,2005-08-20 00:00:00.000,27.99,4,4.99,4.99
5464,196,Bela Walken,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,575,Whisperer Giant,2006,Teens,English             ,Documentary,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,12867,Jon Stephens,100650019,2012.0,Q1,januari,2012-01-19 00:00:00.000,Kamis,2005-08-19 00:00:00.000,2005-08-22 00:00:00.000,27.99,3,4.99,4.99
5465,125,Albert Nolte,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,114,Watership Frontier,2006,Kids,English             ,Sci-Fi,A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia,15111,Mike Hillyer,100650022,2012.0,Q1,januari,2012-01-22 00:00:00.000,Minggu,2005-08-22 00:00:00.000,2005-08-23 00:00:00.000,26.99,3,0.99,0.99
5466,181,Matthew Carrey,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,387,Worst Banger,2006,Kids,English             ,Games,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,15272,Jon Stephens,100650022,2012.0,Q1,januari,2012-01-22 00:00:00.000,Minggu,2005-08-22 00:00:00.000,2005-08-31 00:00:00.000,27.99,7,0.99,2.99
5467,167,Laurence Bullock,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,319,Unfaithful Kill,2006,Mature,English             ,Sci-Fi,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,5573,Jon Stephens,100600010,2011.0,Q1,januari,2011-01-10 00:00:00.000,Senin,2005-07-10 00:00:00.000,2005-07-13 00:00:00.000,22.99,4,2.99,2.99
5468,163,Christopher West,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,394,Young Language,2006,Kids,English             ,Sci-Fi,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,5759,Mike Hillyer,100600010,2011.0,Q1,januari,2011-01-10 00:00:00.000,Senin,2005-07-10 00:00:00.000,2005-07-18 00:00:00.000,21.99,7,2.99,3.99
5469,174,Michael Bening,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,451,Women Dorado,2006,Mature,English             ,Travel,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,6567,Mike Hillyer,100600012,2011.0,Q1,januari,2011-01-12 00:00:00.000,Rabu,2005-07-12 00:00:00.000,2005-07-13 00:00:00.000,12.99,7,4.99,4.99
5470,164,Humphrey Willis,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,23,Wonderful Drop,2006,Adults Only,English             ,Animation,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,7100,Jon Stephens,100600027,2011.0,Q1,januari,2011-01-27 00:00:00.000,Kamis,2005-07-27 00:00:00.000,2005-08-01 00:00:00.000,9.99,3,0.99,2.99
5471,190,Audrey Bailey,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,253,Warlock Werewolf,2006,Kids,English             ,Action,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,8328,Mike Hillyer,100600029,2011.0,Q1,januari,2011-01-29 00:00:00.000,Sabtu,2005-07-29 00:00:00.000,2005-08-03 00:00:00.000,18.99,5,4.99,4.99
5472,178,Lisa Monroe,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,273,Zorro Ark,2006,Adults Only,English             ,Family,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,9155,Mike Hillyer,100600030,2011.0,Q1,januari,2011-01-30 00:00:00.000,Minggu,2005-07-30 00:00:00.000,2005-08-03 00:00:00.000,14.99,6,0.99,0.99
5473,189,Cuba Birch,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,899,Victory Academy,2006,Teens,English             ,Classics,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,9313,Mike Hillyer,100600030,2011.0,Q1,januari,2011-01-30 00:00:00.000,Minggu,2005-07-30 00:00:00.000,2005-08-08 00:00:00.000,14.99,7,0.99,2.99
5474,117,Renee Tracy,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,739,Untouchables Sunrise,2006,Adults Only,English             ,Drama,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,9627,Jon Stephens,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-06 00:00:00.000,17.99,4,4.99,6.99
5475,159,Laura Brody,217,Agnes Bishop,"866 Shivapuri Manor",Sambhal,India,789,Wisdom Worker,2006,Mature,English             ,Foreign,A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station,9740,Mike Hillyer,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-07 00:00:00.000,15.99,7,2.99,2.99
5476,198,Mary Keitel,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,406,Youth Kick,2006,Adults Only,English             ,Games,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,1457,Jon Stephens,100550015,2010.0,Q1,januari,2010-01-15 00:00:00.000,Jumat,2005-06-15 00:00:00.000,2005-06-22 00:00:00.000,22.99,5,0.99,2.99
5477,181,Matthew Carrey,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,907,Worst Banger,2006,Kids,English             ,Drama,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,2259,Jon Stephens,100550018,2010.0,Q1,januari,2010-01-18 00:00:00.000,Senin,2005-06-18 00:00:00.000,2005-06-20 00:00:00.000,10.99,4,0.99,0.99
5478,184,Humphrey Garland,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,452,Wonderland Christmas,2006,Kids,English             ,Foreign,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,2264,Jon Stephens,100550018,2010.0,Q1,januari,2010-01-18 00:00:00.000,Senin,2005-06-18 00:00:00.000,2005-06-20 00:00:00.000,15.99,4,0.99,0.99
5479,190,Audrey Bailey,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,234,Warlock Werewolf,2006,Kids,English             ,Sci-Fi,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,11650,Jon Stephens,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-18 00:00:00.000,27.99,6,2.99,2.99
5480,188,Rock Dukakis,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,529,Working Microcosmos,2006,Mature,English             ,Comedy,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,12477,Jon Stephens,100650018,2012.0,Q1,januari,2012-01-18 00:00:00.000,Rabu,2005-08-18 00:00:00.000,2005-08-21 00:00:00.000,12.99,3,2.99,2.99
5481,194,Meryl Allen,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,786,Victory Academy,2006,Teens,English             ,Children,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,12970,Jon Stephens,100650019,2012.0,Q1,januari,2012-01-19 00:00:00.000,Kamis,2005-08-19 00:00:00.000,2005-08-25 00:00:00.000,14.99,7,0.99,0.99
5482,196,Bela Walken,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,484,Whisperer Giant,2006,Teens,English             ,Classics,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,13704,Mike Hillyer,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-26 00:00:00.000,13.99,3,2.99,5.99
5483,187,Renee Ball,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,561,Wind Phantom,2006,Mature,English             ,New,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,13942,Jon Stephens,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-29 00:00:00.000,26.99,6,2.99,5.99
5484,194,Meryl Allen,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,88,Victory Academy,2006,Teens,English             ,Travel,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,14843,Jon Stephens,100650022,2012.0,Q1,januari,2012-01-22 00:00:00.000,Minggu,2005-08-22 00:00:00.000,2005-08-26 00:00:00.000,17.99,7,4.99,4.99
5485,95,Daryl Wahlberg,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,855,Unfaithful Kill,2006,Mature,English             ,Documentary,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,15570,Jon Stephens,100650023,2012.0,Q1,januari,2012-01-23 00:00:00.000,Senin,2005-08-23 00:00:00.000,2005-08-27 00:00:00.000,28.99,7,0.99,0.99
5486,195,Jayne Silverstone,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,706,Wasteland Divine,2006,Kids,English             ,Drama,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,4895,Jon Stephens,100600008,2011.0,Q1,januari,2011-01-08 00:00:00.000,Sabtu,2005-07-08 00:00:00.000,2005-07-15 00:00:00.000,22.99,5,4.99,6.99
5487,143,River Dean,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,687,Wardrobe Phantom,2006,Kids,English             ,Documentary,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,5223,Jon Stephens,100600009,2011.0,Q1,januari,2011-01-09 00:00:00.000,Minggu,2005-07-09 00:00:00.000,2005-07-11 00:00:00.000,15.99,6,0.99,0.99
5488,161,Harvey Hope,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,247,Uprising Uptown,2006,Adults Only,English             ,Comedy,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,5734,Mike Hillyer,100600010,2011.0,Q1,januari,2011-01-10 00:00:00.000,Senin,2005-07-10 00:00:00.000,2005-07-13 00:00:00.000,19.99,3,0.99,0.99
5489,98,Chris Bridges,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,765,World Leathernecks,2006,Teens,English             ,Comedy,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,7086,Jon Stephens,100600027,2011.0,Q1,januari,2011-01-27 00:00:00.000,Kamis,2005-07-27 00:00:00.000,2005-07-29 00:00:00.000,18.99,7,4.99,4.99
5490,174,Michael Bening,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,659,Women Dorado,2006,Mature,English             ,Action,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,7232,Mike Hillyer,100600027,2011.0,Q1,januari,2011-01-27 00:00:00.000,Kamis,2005-07-27 00:00:00.000,2005-08-03 00:00:00.000,14.99,3,4.99,8.99
5491,199,Julia Fawcett,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,432,Wait Cider,2006,Teens,English             ,Classics,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,9014,Mike Hillyer,100600030,2011.0,Q1,januari,2011-01-30 00:00:00.000,Minggu,2005-07-30 00:00:00.000,2005-08-07 00:00:00.000,22.99,4,2.99,6.99
5492,198,Mary Keitel,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,109,Youth Kick,2006,Adults Only,English             ,New,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,9897,Jon Stephens,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-09 00:00:00.000,17.99,3,0.99,6.99
5493,191,Gregory Gooding,218,Vera Mccoy,"1168 Najafabad Parkway",Kabul,Afghanistan,849,Wrong Behavior,2006,Teens,English             ,Animation,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,10109,Jon Stephens,100600031,2011.0,Q1,januari,2011-01-31 00:00:00.000,Senin,2005-07-31 00:00:00.000,2005-08-02 00:00:00.000,28.99,6,0.99,0.99
5494,185,Michael Bolger,219,Willie Howell,"1244 Allappuzha (Alleppey) Place",Vicente Lpez,Argentina,427,Wife Turn,2006,Adults Only,English             ,Documentary,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,2414,Mike Hillyer,100550018,2010.0,Q1,januari,2010-01-18 00:00:00.000,Senin,2005-06-18 00:00:00.000,2005-06-26 00:00:00.000,19.99,5,0.99,3.99
5495,198,Mary Keitel,219,Willie Howell,"1244 Allappuzha (Alleppey) Place",Vicente Lpez,Argentina,555,Youth Kick,2006,Adults Only,English             ,Comedy,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,2577,Mike Hillyer,100550019,2010.0,Q1,januari,2010-01-19 00:00:00.000,Selasa,2005-06-19 00:00:00.000,2005-06-23 00:00:00.000,25.99,4,0.99,0.99
5496,175,William Hackman,219,Willie Howell,"1244 Allappuzha (Alleppey) Place",Vicente Lpez,Argentina,442,Zhivago Core,2006,Adults Only,English             ,Family,A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies,11323,Mike Hillyer,100650002,2012.0,Q1,januari,2012-01-02 00:00:00.000,Senin,2005-08-02 00:00:00.000,2005-08-04 00:00:00.000,24.99,6,2.99,2.99
5497,196,Bela Walken,219,Willie Howell,"1244 Allappuzha (Alleppey) Place",Vicente Lpez,Argentina,795,Whisperer Giant,2006,Teens,English             ,Family,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,11788,Jon Stephens,100650017,2012.0,Q1,januari,2012-01-17 00:00:00.000,Selasa,2005-08-17 00:00:00.000,2005-08-22 00:00:00.000,23.99,7,0.99,0.99
5498,181,Matthew Carrey,219,Willie Howell,"1244 Allappuzha (Alleppey) Place",Vicente Lpez,Argentina,456,Worst Banger,2006,Kids,English             ,Animation,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,13760,Mike Hillyer,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-21 00:00:00.000,18.99,6,4.99,4.99
5499,158,Vivien Basinger,219,Willie Howell,"1244 Allappuzha (Alleppey) Place",Vicente Lpez,Argentina,581,World Leathernecks,2006,Teens,English             ,Music,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,14024,Jon Stephens,100650020,2012.0,Q1,januari,2012-01-20 00:00:00.000,Jumat,2005-08-20 00:00:00.000,2005-08-22 00:00:00.000,16.99,4,0.99,0.99
5500,195,Jayne Silverstone,219,Willie Howell,"1244 Allappuzha (Alleppey) Place",Vicente Lpez,Argentina,298,Wasteland Divine,2006,Kids,English             ,Sci-Fi,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,14583,Jon Stephens,100650021,2012.0,Q1,januari,2012-01-21 00:00:00.000,Sabtu,2005-08-21 00:00:00.000,2005-08-28 00:00:00.000,13.99,4,2.99,5.99
